Trial#,Year,State,Site,Site_Prod,Plot_ID,Block,N_Trt,Plant_N,Side_N,Plant_N_SI,Side_N_SI,Plot_ha,Plnt_Pop,VTPwet,Vtsubwet,Vtsubdry,VT_TissN,VTPM,VTPdry,VTNC,VTBdryY,VTN,PMPwet,PMsubwet,PMsubdry,PMGdry,PMCdry,PM_TissN,PM_GrainN,PMPM,PMPdry,VN,GN,CN,PMN,CHI,HI,GRwt,GRM,Yield_SY,Yield_Bu,GYdry,CYdry,VYdry,TotdryM,V5Pdry,V5_TissN,V5NC,V5BdryY,V5N,V9Pwet,V9subwet,V9subdry,V9_TissN,V9PM,V9Pdry,V9NC,V9BdryY,V9N,R4Pwet,R4subwet,R4subdry,R4_TissN,R4PM,R4Pdry,R4NC,R4BdryY,R4N,Comments
5,2014,IN,Loam,High,114,1,16,80,160,90,180,0.00232,31537,800,100,100,1.76,0.0,800.0,14.1,10382.1,182.7,701,100,100,962.564735370674,123.435264629326,0.82,1.22,0,701,71.4,145.9,10.4,227.8,0.886,0.539,39.55702,29.78,14153.3,225.7,11959.5,1533.6,8709.7,22202.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,115,1,9,40,40,45,45,0.00232,29447,763,100,100,1.53,0.0,763.0,11.7,9245.5,141.5,699,100,100,768.235578083514,103.764421916486,0.6,0.98,0,699,54.9,98.6,7.4,160.9,0.881,0.489,33.41894,30.07,11907.7,189.9,10062,1359.1,9155.2,20576.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,116,1,5,160,0,180,0,0.00232,28575,795,100,100,1.46,0.0,795.0,11.6,9348.2,136.5,762,100,100,1008.95043462179,124.049565378213,0.82,1.21,0,762,68.3,133.5,9.7,211.6,0.891,0.532,38.05428,32.65,13059.1,208.2,11035,1356.7,8334.1,20725.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,201,2,9,40,40,45,45,0.00232,27878,771,100,100,1.46,0.0,771.0,11.3,8844.9,129.1,804,100,100,1017.73122312689,127.268776873113,0.64,1.22,0,804,55.6,134.2,9.1,198.9,0.889,0.522,36.26098,29.55,13016.5,207.6,10998.9,1375.4,8689.1,21063.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,202,2,12,40,160,45,180,0.00232,29272,793,100,100,1.62,0.0,793.0,12.8,9552.1,154.7,983,100,100,1206.71408657942,142.285913420584,0.83,1.35,0,983,78.6,157,11.3,247,0.895,0.517,38.92142,30.59,13765.3,219.5,11631.6,1371.5,9475.2,22478.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,203,2,3,80,0,90,0,0.00232,29098,832,100,100,1.2,0.0,832.0,10.0,9962.3,119.5,764,100,100,609.013799448022,74.9862005519779,0.58,0.95,0,764,66.3,86.6,7.3,160.2,0.89,0.421,29.48276,28.21,10784.6,172,9113,1122.1,11432.2,21667.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,204,2,1,0,0,0,0,0.00232,28924,592,100,100,0.8,0.0,592.0,4.7,7046.1,56.4,455,100,100,457.815064298837,55.1849357011635,0.54,0.91,0,455,30.9,52.3,4,87.2,0.892,0.473,18.7502,28.79,6803.3,108.5,5748.8,693,5713.4,12155.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,205,2,11,40,120,45,135,0.00232,28053,905,100,100,1.63,0.0,905.0,14.8,10447.0,170.3,702,100,100,958.587104955131,104.412895044869,0.74,1.24,0,702,60.3,138,9.5,207.8,0.902,0.543,37.0691,30.27,13170.6,210,11129.1,1212.2,8150.2,20491.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,206,2,8,280,0,315,0,0.00232,26484,886,100,100,1.88,0.0,886.0,16.7,9656.0,181.5,913,100,100,1148.69006697329,140.309933026709,0.9,1.39,0,913,78.3,152.2,11.1,241.6,0.891,0.522,37.27794,31.79,12956.1,206.6,10947.9,1337.3,8701.6,20986.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,207,2,7,240,0,270,0,0.00232,26659,825,100,100,1.85,0.0,825.0,15.3,9050.3,167.4,909,100,100,1181.25151825854,142.748481741462,0.96,1.36,0,909,79,145.3,10.8,235.1,0.892,0.529,36.6378,32.25,12647.7,201.7,10687.3,1291.5,8224.1,20203,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,208,2,4,120,0,135,0,0.00232,30492,776,100,100,1.52,0.0,776.0,11.8,9736.8,148.0,737,100,100,905.588877445932,106.411122554068,0.67,1.2,0,737,59,129.8,9.1,197.8,0.895,0.518,35.09874,28.44,12797.8,204.1,10814.1,1270.7,8800.9,20885.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,209,2,14,40,240,45,270,0.00232,27007,930,100,100,1.53,0.0,930.0,14.2,10335.5,158.1,943,100,100,1274.48143573349,159.518564266512,0.81,1.41,0,943,74.6,175.4,12,262,0.889,0.536,41.41388,30.23,14722.7,234.8,12440.7,1557.1,9205,23202.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,210,2,10,40,80,45,90,0.00232,28924,865,100,100,1.59,0.0,865.0,13.8,10295.4,163.7,767,100,100,1064.24856696196,138.751433038041,0.75,1.24,0,767,59.9,137.4,9.5,206.8,0.885,0.54,35.5482,27.58,13117.5,209.2,11084.2,1445.1,7988.4,20517.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,211,2,15,80,80,90,90,0.00232,26484,907,100,100,1.72,0.0,907.0,15.6,9884.8,170.0,1048,100,100,1242.75550954001,172.244490459991,0.81,1.41,0,1048,78.4,161.8,11.5,251.8,0.878,0.505,38.52644,30.81,13582.4,216.6,11477.1,1590.7,9678.5,22746.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,212,2,2,40,0,45,0,0.00232,30840,770,100,100,0.97,0.0,770.0,7.5,9772.0,94.8,669,100,100,709.299166449596,91.7008335504038,0.52,0.92,0,669,38.6,72.5,5.3,116.4,0.886,0.483,26.48636,30.92,9322.8,148.7,7877.8,1018.5,7430.2,16326.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,213,2,13,40,200,45,225,0.00232,28227,839,100,100,1.56,0.0,839.0,13.1,9745.3,152.0,747,100,100,1048.31503070214,125.684969297855,0.81,1.28,0,747,68.7,152.4,10.6,231.8,0.893,0.546,40.3152,31.39,14093.8,224.7,11909.3,1427.8,8486.2,21823.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,214,2,16,80,160,90,180,0.00232,30318,844,100,100,1.88,0.0,844.0,15.9,10529.5,198.0,969,100,100,1246.89145496536,159.108545034642,0.81,1.37,0,969,77.1,167.9,11.8,256.8,0.887,0.525,40.05642,28.95,14501.4,231.2,12253.7,1563.6,9522.7,23340,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,215,2,6,200,0,225,0,0.00232,27878,900,100,100,1.62,0.0,900.0,14.6,10324.8,167.3,734,100,100,997.937214718211,124.062785281789,0.93,1.27,0,734,81,150.4,11.1,242.5,0.889,0.538,39.56156,30.49,14011.8,223.4,11840,1471.9,8708.5,22020.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,216,2,5,160,0,180,0,0.00232,29795,1017,100,100,1.66,0.0,1017.0,16.9,12469.1,207.0,784,100,100,1077.46438697483,138.535613025174,0.82,1.26,0,784,69.8,147.4,10.4,227.6,0.886,0.539,38.34938,29.16,13842.4,220.7,11696.8,1503.9,8511,21711.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,301,3,15,80,80,90,90,0.00232,27181,965,100,100,1.65,0.0,965.0,15.9,10793.7,178.1,912,100,100,1082.68293527172,131.31706472828,0.94,1.39,0,912,96.8,169.9,12.8,279.5,0.892,0.509,41.18234,31.07,14464.1,230.7,12222.2,1482.4,10295.4,24000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,302,3,10,40,80,45,90,0.00232,28575,932,100,100,1.6,0.0,932.0,14.9,10959.2,175.3,858,100,100,1082.50030326661,125.499696733385,0.76,1.24,0,858,69.4,142.8,10.2,222.4,0.896,0.524,38.00434,29.61,13630.7,217.4,11517.9,1335.3,9129.2,21982.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,303,3,3,80,0,90,0,0.00232,29621,959,100,100,1.35,0.0,959.0,12.9,11689.2,157.8,744,100,100,876.805614859095,108.194385140905,0.67,1.08,0,744,55.3,105.1,7.7,168.1,0.89,0.507,31.49398,28.26,11512.3,183.6,9727.9,1200.4,8254.5,19182.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,304,3,14,40,240,45,270,0.00232,26659,923,100,100,1.61,0.0,923.0,14.9,10125.4,163.0,871,100,100,1162.38765950573,144.612340494266,0.88,1.35,0,871,86.4,176.9,12.6,275.9,0.889,0.534,43.9245,30.73,15503.3,247.2,13100.3,1629.8,9816.3,24546.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,305,3,16,80,160,90,180,0.00232,27878,753,100,100,1.82,0.0,753.0,13.7,8638.4,157.2,865,100,100,1109.30745942309,135.692540576907,0.83,1.3,0,865,64.8,130.1,9.4,204.2,0.891,0.526,34.69468,33,11844.3,188.9,10008.5,1224.3,7804.3,19037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,306,3,9,40,40,45,45,0.00232,27878,882,100,100,1.49,0.0,882.0,13.1,10118.3,150.8,859,100,100,813.447730398899,105.5522696011,0.63,1.08,0,859,71,115.2,8.9,195.1,0.885,0.458,34.05908,27.26,12623.5,201.3,10666.9,1384.1,11264.2,23315.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,307,3,12,40,160,45,180,0.00232,28401,803,100,100,1.7,0.0,803.0,13.7,9384.7,159.5,882,100,100,1164.5572666025,149.442733397498,0.87,1.29,0,882,75.1,147,10.7,232.7,0.886,0.53,38.7489,31.7,13485.1,215,11394.9,1462.3,8630.1,21487.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,308,3,5,160,0,180,0,0.00232,29447,962,100,100,1.69,0.0,962.0,16.3,11656.8,197.0,784,100,100,1027.34987254188,125.650127458121,0.81,1.25,0,784,65.6,132.7,9.5,207.8,0.891,0.53,34.58572,28.71,12563.2,200.3,10615.9,1298.4,8101.3,20015.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,309,3,8,280,0,315,0,0.00232,29795,769,100,100,1.91,0.0,769.0,14.7,9428.4,180.1,1088,100,100,1292.47459825611,164.525401743893,0.84,1.37,0,1088,81.2,157.3,11.4,249.9,0.887,0.508,38.28582,30.36,13585.3,216.6,11479.6,1461.3,9663.5,22604.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,310,3,1,0,0,0,0,0.00232,27181,874,100,100,0.99,0.0,874.0,8.7,9775.8,96.8,619,100,100,627.720017833259,80.279982166741,0.56,0.93,0,619,36.6,61.6,4.7,102.9,0.887,0.473,21.43334,28.23,7838,125,6623.1,847,6531.1,14001.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,311,3,13,40,200,45,225,0.00232,29447,720,100,100,1.7,0.0,720.0,12.2,8724.4,148.3,750,100,100,1026.632211101,125.367788898999,0.94,1.29,0,750,87.5,164.4,12.1,264,0.891,0.54,43.21626,31.51,15081.6,240.5,12744,1556.2,9310,23610.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,312,3,11,40,120,45,135,0.00232,30144,854,100,100,1.52,0.0,854.0,13.0,10593.1,161.0,825,100,100,1111.20689072792,136.793109272082,0.84,1.27,0,825,70.9,144.3,10.3,225.5,0.89,0.536,36.87388,28.42,13448.8,214.5,11364.2,1399,8437.2,21200.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,313,3,7,240,0,270,0,0.00232,29272,781,100,100,1.65,0.0,781.0,12.9,9407.6,155.2,912,100,100,1139.61178978437,145.388210215627,0.93,1.33,0,912,82.4,147.2,11,240.5,0.887,0.519,38.67626,33.55,13095.2,208.8,11065.5,1411.7,8855.4,21332.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,314,3,2,40,0,45,0,0.00232,28227,906,100,100,1.22,0.0,906.0,11.1,10523.5,128.4,684,100,100,791.510776115887,101.489223884113,0.59,0.95,0,684,43.1,80.4,5.9,129.4,0.886,0.502,27.64406,28.93,10010.6,159.6,8459,1084.6,7310,16853.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,315,3,6,200,0,225,0,0.00232,30144,830,100,100,1.77,0.0,830.0,14.7,10295.4,182.2,997,100,100,1214.8416756507,151.158324349299,0.95,1.41,0,997,86.7,156.9,11.7,255.3,0.889,0.514,37.84544,31.72,13166.8,210,11126,1384.4,9130.9,21641.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,316,3,4,120,0,135,0,0.00232,30144,917,100,100,1.56,0.0,917.0,14.3,11374.5,177.4,897,100,100,1176.96828432544,148.031715674556,0.72,1.19,0,897,62.2,134.9,9.5,206.5,0.888,0.53,36.31092,27.5,13413.7,213.9,11334.6,1425.6,8638.4,21398.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,401,4,10,40,80,45,90,0.00232,29272,774,100,100,1.41,0.0,774.0,10.9,9323.3,131.5,729,100,100,954.431864804142,112.568135195858,0.64,1.13,0,729,59,136.4,9.4,204.8,0.895,0.531,40.57398,30.9,14285.6,227.8,12071.3,1423.7,9220.2,22715.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,402,4,15,80,80,90,90,0.00232,27530,889,100,100,1.54,0.0,889.0,13.7,10071.1,155.1,944,100,100,1207.38408037094,142.615919629057,0.88,1.34,0,944,83.8,163.2,11.9,258.9,0.894,0.526,41.03706,31.06,14415.2,229.9,12180.9,1438.8,9523.7,23143.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,403,4,13,40,200,45,225,0.00232,27704,783,100,100,1.72,0.0,783.0,13.5,8926.4,153.5,771,100,100,1084.84311377246,133.156886227545,0.85,1.29,0,771,68.1,145.4,10.3,223.8,0.891,0.545,38.45834,31.91,13342.8,212.8,11274.7,1383.9,8012.9,20671.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,404,4,12,40,160,45,180,0.00232,27878,697,100,100,1.57,0.0,697.0,10.9,7996.0,125.5,779,100,100,1010.76606049529,118.233939504706,0.92,1.32,0,779,75.5,140.6,10.4,226.5,0.895,0.53,35.63446,30.57,12606.4,201,10652.4,1246.1,8209.8,20108.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,405,4,6,200,0,225,0,0.00232,29447,856,100,100,1.73,0.0,856.0,14.8,10372.4,179.4,765,100,100,1037.08871325815,128.911286741852,0.85,1.22,0,765,68.1,132.5,9.6,210.2,0.889,0.537,37.1372,32.1,12848.5,204.9,10857,1349.5,8008.6,20215.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,406,4,3,80,0,90,0,0.00232,28401,809,100,100,1.32,0.0,809.0,10.7,9454.8,124.8,741,100,100,902.158381620413,118.841618379587,0.63,1.05,0,741,52.7,107,7.7,167.4,0.884,0.512,33.01942,28.3,12063.2,192.4,10193.4,1342.8,8372.5,19908.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,407,4,5,160,0,180,0,0.00232,28575,890,100,100,1.57,0.0,890.0,14.0,10465.3,164.3,972,100,100,1193.31991704432,158.68008295568,0.69,1.33,0,972,63.3,149.8,10.2,223.4,0.883,0.513,38.136,31.39,13332,212.6,11265.6,1498,9176.2,21939.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,408,4,2,40,0,45,0,0.00232,26833,840,100,100,1.07,0.0,840.0,9.0,9275.1,99.2,690,100,100,812.469990871748,100.530009128252,0.62,0.98,0,690,47.6,88.6,6.5,142.7,0.89,0.507,28.9652,27.54,10694.2,170.5,9036.6,1118.1,7674.4,17829.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,409,4,16,80,160,90,180,0.00232,28401,874,100,100,1.72,0.0,874.0,15.0,10214.5,175.7,915,100,100,1201.04667653705,146.953323462947,0.88,1.4,0,915,78.2,163.3,11.6,253.1,0.891,0.531,39.51162,31.44,13802.9,220.1,11663.4,1427.1,8885.6,21976.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,410,4,1,0,0,0,0,0.00232,28053,629,100,100,0.84,0.0,629.0,5.3,7261.0,61.0,480,100,100,430.886228860092,54.1137711399078,0.52,0.92,0,480,38.9,61.8,4.8,105.5,0.888,0.447,21.46966,27.34,7948.7,126.8,6716.6,843.5,7482.2,15042.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,411,4,11,40,120,45,135,0.00232,27704,774,100,100,1.52,0.0,774.0,11.8,8823.8,134.1,980,100,100,1196.46600422502,147.533995774979,0.75,1.32,0,980,70.2,150.9,10.6,231.8,0.89,0.515,37.91808,29.97,13530.2,215.8,11433,1409.8,9364.5,22207.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,412,4,8,280,0,315,0,0.00232,29098,904,100,100,1.78,0.0,904.0,16.1,10824.4,192.7,804,100,100,1138.58940723129,138.410592768714,0.93,1.35,0,804,74.8,153.9,11,239.7,0.892,0.547,37.00554,28.47,13487.4,215.1,11396.9,1385.4,8047.7,20830,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,413,4,14,40,240,45,270,0.00232,28750,768,100,100,1.68,0.0,768.0,12.9,9085.8,152.6,897,100,100,1216.66651280868,151.333487191322,0.95,1.44,0,897,79.9,164.3,11.7,255.9,0.889,0.537,38.48104,31.14,13501.7,215.3,11408.9,1419.1,8411.3,21239.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,414,4,7,240,0,270,0,0.00232,28924,794,100,100,1.74,0.0,794.0,13.8,9450.3,164.4,993,100,100,1102.07267958372,140.927320416279,0.94,1.27,0,993,97,145.5,11.6,254.2,0.887,0.493,37.78642,29.57,13560.2,216.2,11458.4,1465.2,10324.3,23248,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,415,4,9,40,40,45,45,0.00232,28924,906,100,100,1.39,0.0,906.0,12.6,10783.4,149.9,687,100,100,810.011090573013,101.988909426987,0.57,1.04,0,687,46.3,99.6,7,153,0.888,0.507,32.08872,30.66,11337.3,180.8,9580,1206.2,8125.2,18911.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
5,2014,IN,Loam,High,416,4,4,120,0,135,0,0.00232,29447,753,100,100,1.43,0.0,753.0,10.8,9124.3,130.5,825,100,100,1020.82894857457,126.171051425429,0.64,1.08,0,825,59.7,124.7,8.9,193.3,0.89,0.518,37.80004,29.06,13663.3,217.9,11545.5,1427,9330.7,22303.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,101,1,16,80,160,90,180,0.00232,28750,816,100,100,1.92,0.0,816.0,15.7,9653.7,185.4,903,100,100,1145.99530748333,139.004692516671,0.97,1.4,0,903,96.2,176.3,13.1,285.6,0.892,0.524,41.087,28.83,14899.6,237.6,12590.2,1527.1,9920.6,24037.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,102,1,5,160,0,180,0,0.00232,29447,729,100,100,1.79,0.0,729.0,13.0,8833.5,158.1,1070,100,100,1256.84038820455,160.159611795446,0.91,1.41,0,1070,87.7,159.7,11.9,259.3,0.887,0.505,36.68774,28.31,13401.5,213.7,11324.3,1443.1,9640.8,22408.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,103,1,12,40,160,45,180,0.00232,29272,880,100,100,1.9,0.0,880.0,16.7,10600.1,201.4,827,100,100,1028.65878798649,129.341212013506,0.91,1.32,0,827,88.6,159.9,11.9,260.4,0.888,0.518,40.23802,30.08,14335.5,228.6,12113.5,1523.1,9738.7,23375.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,104,1,13,40,200,45,225,0.00232,29795,871,100,100,1.98,0.0,871.0,17.2,10679.0,211.4,976,100,100,1142.71213947136,140.287860528641,0.93,1.42,0,976,94.7,169.2,12.7,276.5,0.891,0.506,38.99406,29.02,14102.9,224.9,11916.9,1463,10178.4,23558.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,105,1,10,40,80,45,90,0.00232,28053,792,100,100,1.7,0.0,792.0,13.5,9142.6,155.4,853,100,100,1087.87843863044,133.121561369563,0.77,1.38,0,853,70,159.9,11,240.9,0.891,0.525,38.25404,29.64,13714.4,218.7,11588.7,1418.1,9086.6,22093.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,106,1,15,80,80,90,90,0.00232,28053,904,100,100,1.93,0.0,904.0,17.4,10435.5,201.4,963,100,100,1127.06604230583,142.933957694171,0.88,1.43,0,963,90.5,172.1,12.6,275.2,0.887,0.505,38.71712,27.81,14241.4,227.1,12034,1526.1,10282.2,23842.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,107,1,8,280,0,315,0,0.00232,28924,778,100,100,1.82,0.0,778.0,14.2,9259.9,168.5,851,100,100,1097.65492193371,131.345078066294,1.1,1.36,0,851,100.3,159.9,12.5,272.6,0.893,0.528,39.77948,31.36,13912.6,221.9,11756.2,1406.7,9114.4,22277.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,108,1,14,40,240,45,270,0.00232,29795,874,100,100,1.95,0.0,874.0,17.0,10715.8,209.0,999,100,100,1177.04749195384,148.952508046157,1.07,1.44,0,999,109.5,173.7,13.6,296.8,0.888,0.506,40.60122,31.01,14272.5,227.6,12060.2,1526.2,10235.9,23822.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,109,1,9,40,40,45,45,0.00232,28401,851,100,100,1.61,0.0,851.0,13.7,9945.7,160.1,778,100,100,778.670337562844,107.329662437156,0.57,1.03,0,778,58.2,105.3,7.8,171.3,0.879,0.468,32.76064,27.55,12093.8,192.9,10219.3,1408.6,10210.5,21838.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,110,1,11,40,120,45,135,0.00232,31363,806,100,100,1.85,0.0,806.0,14.9,10402.2,192.4,719,100,100,965.347610889016,115.652389110984,0.86,1.28,0,719,75.3,150.4,10.8,236.5,0.893,0.536,38.53098,29.17,13906,221.8,11750.5,1407.8,8751.9,21910.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,111,1,7,240,0,270,0,0.00232,30840,742,100,100,1.46,0.0,742.0,10.8,9416.6,137.5,727,100,100,928.725845410628,109.274154589372,1.04,1.33,0,727,92.9,151.7,11.7,256.4,0.895,0.526,38.80338,31.71,13502.1,215.3,11409.2,1342.4,8931.1,21682.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,112,1,6,200,0,225,0,0.00232,30144,846,100,100,1.91,0.0,846.0,16.2,10493.8,200.4,868,100,100,1181.84115061926,145.158849380743,1,1.43,0,868,85.2,165.9,12.1,263.2,0.891,0.538,37.12812,27.42,13730.7,219,11602.5,1425.1,8521.4,21548.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,113,1,3,80,0,90,0,0.00232,30318,845,100,100,1.64,0.0,845.0,13.9,10542.0,172.9,641,100,100,732.383329173946,96.6166708260544,0.62,1.1,0,641,57.4,116.3,8.3,182.1,0.883,0.498,33.8457,27.43,12515.1,199.6,10575.3,1395.1,9255.7,21226.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,2014,IN,Sand,Low,114,1,1,0,0,0,0,0.00232,29795,553,100,100,0.85,0.0,553.0,4.7,6780.1,57.6,752,100,100,656.803541781959,95.196458218041,0.52,0.99,0,752,45.4,75.4,5.8,126.6,0.873,0.437,24.50692,27.79,9016.9,143.8,7619.3,1104.3,8723.7,17447.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
